Name,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Clinton,40.75910089146212,-73.99611936309479,Walter's Cottage,40.75992709705884,-73.99529415340317,Sports Bar
Clinton,40.75910089146212,-73.99611936309479,Treehaus,40.75929315254038,-73.99463256024305,Food Court
Clinton,40.75910089146212,-73.99611936309479,Astro Dog Run,40.75808111019388,-73.9970210180508,Dog Run
Clinton,40.75910089146212,-73.99611936309479,Little Pie Company,40.75950656369549,-73.99319888622144,Pie Shop
Clinton,40.75910089146212,-73.99611936309479,yotel galley,40.759181749320184,-73.99551339388837,Hotel Bar
Clinton,40.75910089146212,-73.99611936309479,Chez Josephine,40.75874739808714,-73.99339660073383,French Restaurant
Clinton,40.75910089146212,-73.99611936309479,Manhattan Plaza Park,40.75989807538225,-73.99444862120194,Park
Clinton,40.75910089146212,-73.99611936309479,Treadwell,40.759963612615174,-73.996284413735,Restaurant
Clinton,40.75910089146212,-73.99611936309479,Lansdowne Road,40.7606252623736,-73.99492382679445,Pub
Clinton,40.75910089146212,-73.99611936309479,Theater Row - The Acorn,40.7585514688034,-73.9934189068339,Theater
Clinton,40.75910089146212,-73.99611936309479,Playboy Club New York,40.76000023219246,-73.99636724453029,Lounge
Clinton,40.75910089146212,-73.99611936309479,The Spa at the OUT NYC,40.759511052405415,-73.9967572111677,Spa
Clinton,40.75910089146212,-73.99611936309479,Peter Jay Sharp Theater @ Playwrights Horizons,40.75878164659292,-73.99352456158583,Indie Theater
Clinton,40.75910089146212,-73.99611936309479,Grace Wine and Spirits,40.76074421957208,-73.99440318346024,Wine Shop
Clinton,40.75910089146212,-73.99611936309479,Stage 42,40.75880745250766,-73.99400667435344,Theater
Clinton,40.75910089146212,-73.99611936309479,Social Drink and Food,40.75944805431904,-73.99521271484446,Cocktail Bar
Clinton,40.75910089146212,-73.99611936309479,Cachet Boutique Hotel,40.759773,-73.99646,Hotel
Clinton,40.75910089146212,-73.99611936309479,Massage Envy - Midtown West,40.76035088929084,-73.9966432478505,Spa
Clinton,40.75910089146212,-73.99611936309479,The Terrace at Yotel,40.75946227252865,-73.99518392488254,Roof Deck
Clinton,40.75910089146212,-73.99611936309479,Theater Row,40.758483322270166,-73.99348797815622,Theater
Clinton,40.75910089146212,-73.99611936309479,MPHC Climbing Gym,40.75965729339654,-73.99408787051208,Rock Climbing Spot
Clinton,40.75910089146212,-73.99611936309479,Romeo and Juliet Coffee,40.760726,-73.997724,Coffee Shop
Clinton,40.75910089146212,-73.99611936309479,Theater Row - The Beckett,40.758205614500774,-73.99359471003437,Theater
Clinton,40.75910089146212,-73.99611936309479,The Alice Griffin Jewel Box Theatre,40.75946288301485,-73.99518523786081,Theater
Clinton,40.75910089146212,-73.99611936309479,Gourmet Unlimited Deli,40.76028219096396,-73.99511881805807,Sandwich Place
Clinton,40.75910089146212,-73.99611936309479,Ollie's Sichuan Restaurant,40.75869555247971,-73.99322083968677,Chinese Restaurant
Clinton,40.75910089146212,-73.99611936309479,West Side Steakhouse,40.76052125924629,-73.99492145506794,Steakhouse
Clinton,40.75910089146212,-73.99611936309479,Claudio Pizzeria Ristorante,40.76036816979472,-73.9949908412242,Pizza Place
Clinton,40.75910089146212,-73.99611936309479,Four at Yotel,40.75947568065456,-73.99521978483592,Nightclub
Clinton,40.75910089146212,-73.99611936309479,505W37 Gym,40.75727530635666,-73.99779701418834,Gym
Clinton,40.75910089146212,-73.99611936309479,The Castillo Theater,40.760731,-73.997614,Theater
Clinton,40.75910089146212,-73.99611936309479,Subway,40.7606815525275,-73.99799083843892,Sandwich Place
Clinton,40.75910089146212,-73.99611936309479,Baskin-Robbins,40.76058126292576,-73.99487399086954,Ice Cream Shop
Clinton,40.75910089146212,-73.99611936309479,Green Room 42,40.759448299371336,-73.99508257493542,Performing Arts Venue
Clinton,40.75910089146212,-73.99611936309479,Chase Bank,40.75969670847014,-73.99497851729393,Bank
Clinton,40.75910089146212,-73.99611936309479,East & West,40.75941317300476,-73.99543533747469,Restaurant
Midtown,40.75469110270623,-73.98166882730304,Bryant Park,40.753621,-73.983265,Park
Midtown,40.75469110270623,-73.98166882730304,New York Public Library Terrace,40.75301665207755,-73.98147986022437,Plaza
Midtown,40.75469110270623,-73.98166882730304,Nat Sherman Townhouse,40.75328314637699,-73.98035765297013,Smoke Shop
Midtown,40.75469110270623,-73.98166882730304,sweetgreen,40.7546399,-73.9831017,Salad Place
Midtown,40.75469110270623,-73.98166882730304,Joanna Vargas Skin Care,40.753136,-73.980721,Spa
Midtown,40.75469110270623,-73.98166882730304,CAVA,40.75379240667664,-73.9819197912811,Mediterranean Restaurant
Midtown,40.75469110270623,-73.98166882730304,Equinox East 43rd Street,40.754089,-73.9799,Gym
Midtown,40.75469110270623,-73.98166882730304,Sofitel New York,40.75578722233005,-73.98176215591775,Hotel
Midtown,40.75469110270623,-73.98166882730304,COS,40.75367837580188,-73.98068597476947,Clothing Store
Midtown,40.75469110270623,-73.98166882730304,Sophie's Cuban Cuisine,40.75592705154851,-73.98059774245192,Cuban Restaurant
Midtown,40.75469110270623,-73.98166882730304,Xi'an Famous Foods,40.75592639448767,-73.98075122395642,Chinese Restaurant
Midtown,40.75469110270623,-73.98166882730304,NBA Store,40.75530524423989,-73.97937729490778,Sporting Goods Shop
Midtown,40.75469110270623,-73.98166882730304,Gabriel Kreuther,40.75414305569201,-73.98350459096378,French Restaurant
Midtown,40.75469110270623,-73.98166882730304,Strip House,40.755298209282735,-73.98068987647997,Steakhouse
Midtown,40.75469110270623,-73.98166882730304,Bluestone Lane,40.75542213222283,-73.98311492870556,Coffee Shop
Midtown,40.75469110270623,-73.98166882730304,Harvard Club of New York City,40.755484615334794,-73.98150167104264,Historic Site
Midtown,40.75469110270623,-73.98166882730304,Whole Foods Market,40.75450746689136,-73.98429874954766,Grocery Store
Midtown,40.75469110270623,-73.98166882730304,Breads Bakery - Bryant Park Kiosk,40.7545583,-73.9839498,Bakery
Midtown,40.75469110270623,-73.98166882730304,Andaz 5th Avenue - A Concept By Hyatt,40.75282904501203,-73.98094169367391,Hotel
Midtown,40.75469110270623,-73.98166882730304,The Bar Downstairs and Kitchen,40.752891619188674,-73.98130764411556,Cocktail Bar
Midtown,40.75469110270623,-73.98166882730304,Trini Paki Boys Halal Food cart,40.75418933211259,-73.9803944749481,Food Truck
Midtown,40.75469110270623,-73.98166882730304,& Other Stories- Bryant Park,40.753574426119386,-73.98071168934318,Clothing Store
Midtown,40.75469110270623,-73.98166882730304,Columbia University Club of New York,40.75465607146406,-73.98150195974884,General College & University
Midtown,40.75469110270623,-73.98166882730304,Lantern's Keep,40.75583105009053,-73.98225689622853,Cocktail Bar
Midtown,40.75469110270623,-73.98166882730304,Park Italian Gourmet,40.75667784618427,-73.98194763998217,Deli / Bodega
Midtown,40.75469110270623,-73.98166882730304,Valerie,40.756245378798916,-73.98148633509516,Cocktail Bar
Midtown,40.75469110270623,-73.98166882730304,Yoga In The Park - Bryant Park,40.753967694676525,-73.98395742025114,Yoga Studio
Midtown,40.75469110270623,-73.98166882730304,Urban Outfitters,40.754257,-73.980113,Clothing Store
Midtown,40.75469110270623,-73.98166882730304,Upper Terrace - Bryant Park,40.75351532515499,-73.98313522338867,Park
Midtown,40.75469110270623,-73.98166882730304,MUJI,40.75247095108687,-73.98134887218475,Miscellaneous Shop
Midtown,40.75469110270623,-73.98166882730304,Kreuther Handcrafted Chocolate,40.75424093994513,-73.98351924434688,Chocolate Shop
Midtown,40.75469110270623,-73.98166882730304,Gotan,40.75660173346505,-73.98037190833062,Café
Midtown,40.75469110270623,-73.98166882730304,Book Off,40.75641128441061,-73.9815928976681,Bookstore
Midtown,40.75469110270623,-73.98166882730304,Swerve Fitness,40.756626438116555,-73.98030720333121,Cycle Studio
Midtown,40.75469110270623,-73.98166882730304,Tommy Bahama Restaurant,40.755425227515545,-73.9791977405548,Hawaiian Restaurant
Midtown,40.75469110270623,-73.98166882730304,Zara,40.753584024770404,-73.9811192950084,Clothing Store
Midtown,40.75469110270623,-73.98166882730304,Málà Project,40.75685008448552,-73.98085527505972,Szechuan Restaurant
Midtown,40.75469110270623,-73.98166882730304,The North Face,40.75415218029105,-73.98051889688341,Sporting Goods Shop
Midtown,40.75469110270623,-73.98166882730304,The Lionel Pincus and Princess Firyal Map Division,40.75342329651074,-73.98168579597639,Art Gallery
Midtown,40.75469110270623,-73.98166882730304,Le Carrousel in Bryant Park,40.75357445909334,-73.98397571726198,Theme Park Ride / Attraction
Midtown,40.75469110270623,-73.98166882730304,Ippudo,40.75648,-73.98039,Ramen Restaurant
Midtown,40.75469110270623,-73.98166882730304,Kellari Taverna NY,40.75543603139688,-73.98130808799384,Greek Restaurant
Midtown,40.75469110270623,-73.98166882730304,Five Below,40.75498004272606,-73.97982558080118,Discount Store
Midtown,40.75469110270623,-73.98166882730304,Sen Sakana,40.755441898587485,-73.98150149497505,Japanese Restaurant
Midtown,40.75469110270623,-73.98166882730304,Wafels & Dinges,40.75457551714211,-73.98405032576706,Food Stand
Midtown,40.75469110270623,-73.98166882730304,Cassa Hotel NY 45th Street,40.756410476282916,-73.98217049570087,Hotel
Midtown,40.75469110270623,-73.98166882730304,"The Algonquin Hotel, Autograph Collection",40.7559927,-73.9823172,Hotel
Midtown,40.75469110270623,-73.98166882730304,Sunrise Mart,40.75261253559183,-73.98071412764527,Gourmet Shop
Midtown,40.75469110270623,-73.98166882730304,Marlin Bar at Tommy Bahama,40.75566064486382,-73.97932064048541,Cocktail Bar
Midtown,40.75469110270623,-73.98166882730304,AnTalia,40.75586036850091,-73.98048457028872,Turkish Restaurant
Murray Hill,40.748303077252174,-73.97833207924127,Ippodo Tea Co.,40.749757350648515,-73.9777326596245,Tea Room
Murray Hill,40.748303077252174,-73.97833207924127,Kajitsu,40.74976283974211,-73.97768769032828,Japanese Restaurant
Murray Hill,40.748303077252174,-73.97833207924127,Perk Kafe,40.747768,-73.977363,Coffee Shop
Murray Hill,40.748303077252174,-73.97833207924127,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant
Murray Hill,40.748303077252174,-73.97833207924127,Pod 39 Hotel,40.749334153452835,-73.97660833694302,Hotel
Murray Hill,40.748303077252174,-73.97833207924127,Uni K Wax Center,40.747276217738104,-73.97663168147119,Spa
Murray Hill,40.748303077252174,-73.97833207924127,Pod 39 Rooftop Bar,40.749300142910926,-73.97670163802239,Cocktail Bar
Murray Hill,40.748303077252174,-73.97833207924127,Dun Huang,40.749192349213835,-73.97770430473602,Chinese Restaurant
Murray Hill,40.748303077252174,-73.97833207924127,Momosan Ramen & Sake,40.749953,-73.977184,Ramen Restaurant
Murray Hill,40.748303077252174,-73.97833207924127,The Renwick Hotel,40.75019521536629,-73.97754549980164,Hotel
Murray Hill,40.748303077252174,-73.97833207924127,Little Alley,40.747326320874585,-73.9770164277044,Shanghai Restaurant
Murray Hill,40.748303077252174,-73.97833207924127,The Jazz Room at The Kitano,40.74973078768824,-73.97999028370936,Jazz Club
Murray Hill,40.748303077252174,-73.97833207924127,Rare View Rooftop,40.748438579881615,-73.97793522179205,Lounge
Murray Hill,40.748303077252174,-73.97833207924127,Sarge's Delicatessen & Diner,40.74726357893965,-73.97705848354722,Jewish Restaurant
Murray Hill,40.748303077252174,-73.97833207924127,Chicken Provence,40.749111954189345,-73.97621366887762,French Restaurant
Murray Hill,40.748303077252174,-73.97833207924127,Bedford & Co.,40.75040323863846,-73.97744945542509,Restaurant
Murray Hill,40.748303077252174,-73.97833207924127,Franchia,40.74754904507587,-73.981123802193,Vegetarian / Vegan Restaurant
Murray Hill,40.748303077252174,-73.97833207924127,Lucid Cafe,40.748754,-73.977916,Coffee Shop
Murray Hill,40.748303077252174,-73.97833207924127,Rossinis,40.749056388003616,-73.97902929114717,Italian Restaurant
Murray Hill,40.748303077252174,-73.97833207924127,Shelburne Hotel & Suites by Affinia,40.74841927463572,-73.97793978452682,Hotel
Murray Hill,40.748303077252174,-73.97833207924127,Bareburger,40.746151934915,-73.97813209894593,Burger Joint
Murray Hill,40.748303077252174,-73.97833207924127,Winfield-Flynn Wines & Spirits,40.74773289560339,-73.97678171435844,Liquor Store
Murray Hill,40.748303077252174,-73.97833207924127,Bagel Express,40.74989475953883,-73.97706448751802,Bagel Shop
Murray Hill,40.748303077252174,-73.97833207924127,The Kitano Hotel New York,40.74956656240437,-73.97967286535889,Hotel
Murray Hill,40.748303077252174,-73.97833207924127,Wine:34,40.74655786723145,-73.9800598729882,Mediterranean Restaurant
Murray Hill,40.748303077252174,-73.97833207924127,Murray Hill Market,40.74639457940594,-73.97966102783904,Deli / Bodega
Murray Hill,40.748303077252174,-73.97833207924127,Ted's Corner Tavern,40.746212490437024,-73.9775213599205,Bar
Murray Hill,40.748303077252174,-73.97833207924127,Matto Espresso,40.750501526676786,-73.97772575896524,Coffee Shop
Chelsea,40.744034706747975,-74.00311633472813,Milk & Hops Chelsea,40.74475130697248,-74.00259535094713,Beer Bar
Chelsea,40.744034706747975,-74.00311633472813,Atlantic Theater Company (Linda Gross Theater),40.74395338025244,-74.00147596546887,Theater
Chelsea,40.744034706747975,-74.00311633472813,TAO Downtown,40.7425455,-74.00383733,Asian Restaurant
Chelsea,40.744034706747975,-74.00311633472813,Bathtub Gin,40.74363822116563,-74.00328979578983,Speakeasy
Chelsea,40.744034706747975,-74.00311633472813,Dil-e Punjab Deli,40.74484451009235,-74.00252750283143,Indian Restaurant
Chelsea,40.744034706747975,-74.00311633472813,Gelato Giusto,40.7446368260597,-74.00269377216443,Ice Cream Shop
Chelsea,40.744034706747975,-74.00311633472813,La Bergamote,40.74473277780703,-74.00272928216968,Café
Chelsea,40.744034706747975,-74.00311633472813,Billy's Bakery,40.74537356166141,-74.00211935705546,Cupcake Shop
Chelsea,40.744034706747975,-74.00311633472813,Blossom Restaurant,40.74539444900616,-74.00210631921428,Vegetarian / Vegan Restaurant
Chelsea,40.744034706747975,-74.00311633472813,Electric Room,40.74213162247527,-74.00361638637077,Nightclub
Chelsea,40.744034706747975,-74.00311633472813,Le Grainne Cafe,40.745372,-74.002337,French Restaurant
Chelsea,40.744034706747975,-74.00311633472813,PH-D at Dream Downtown,40.742346523267024,-74.0033556478385,Nightclub
Chelsea,40.744034706747975,-74.00311633472813,Salinas,40.74366715652635,-74.00293196465896,Tapas Restaurant
Chelsea,40.744034706747975,-74.00311633472813,Maritime Hotel,40.74247062329949,-74.00407936429644,Hotel
Chelsea,40.744034706747975,-74.00311633472813,Buddakan,40.74211957525603,-74.00461189502685,Chinese Restaurant
Chelsea,40.744034706747975,-74.00311633472813,Dream Downtown,40.7420877,-74.0036235,Hotel
Chelsea,40.744034706747975,-74.00311633472813,parke & ronen,40.74509392247681,-74.00233145873865,Men's Store
Chelsea,40.744034706747975,-74.00311633472813,The Meatball Shop,40.74598847169323,-74.0016855226974,Italian Restaurant
Chelsea,40.744034706747975,-74.00311633472813,Bodega Negra,40.741918291869126,-74.00377718708852,Mexican Restaurant
Chelsea,40.744034706747975,-74.00311633472813,The 18th Room,40.74362920661714,-74.0031359851682,Speakeasy
Chelsea,40.744034706747975,-74.00311633472813,Fonda,40.745472813077754,-74.0020726126914,Mexican Restaurant
Chelsea,40.744034706747975,-74.00311633472813,Blossom Bakery,40.74501788965132,-74.00250014184998,Bakery
Chelsea,40.744034706747975,-74.00311633472813,Art Lovers Cafe,40.745212747245894,-74.00216283461067,Café
Chelsea,40.744034706747975,-74.00311633472813,Omai,40.744377327099784,-74.00289264221051,Vietnamese Restaurant
Chelsea,40.744034706747975,-74.00311633472813,Stone Street Coffee Company,40.7436644742273,-74.00342356632521,Coffee Shop
Chelsea,40.744034706747975,-74.00311633472813,Papa Kebab,40.74267837131279,-74.00369002098554,Mediterranean Restaurant
Chelsea,40.744034706747975,-74.00311633472813,HARBS,40.74575164105362,-74.00153399330698,Dessert Shop
Chelsea,40.744034706747975,-74.00311633472813,Cô Ba,40.74294141438204,-74.00390123744961,Vietnamese Restaurant
Chelsea,40.744034706747975,-74.00311633472813,PH-D Rooftop,40.74246129523567,-74.003234176135,Roof Deck
Chelsea,40.744034706747975,-74.00311633472813,Megu New York,40.7418573451625,-74.00374041771023,Japanese Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Chobani,40.72581867292355,-74.00098495024535,Snack Place
Greenwich Village,40.72693288536128,-73.99991402945902,DomoDomo,40.72800724280729,-74.00168319799626,Sushi Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Banter,40.7279592919172,-74.00120508994551,Café
Greenwich Village,40.72693288536128,-73.99991402945902,Calexico Cart,40.72553072821033,-74.00002161723224,Food Truck
Greenwich Village,40.72693288536128,-73.99991402945902,La Colombe Torrefaction,40.72581964106336,-74.00119185447693,Coffee Shop
Greenwich Village,40.72693288536128,-73.99991402945902,Local,40.727089082727915,-74.00191220344334,Beer Bar
Greenwich Village,40.72693288536128,-73.99991402945902,Carbone,40.72790327156426,-74.00013635911864,Italian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Terra Blues,40.72828843382252,-73.99938089456808,Jazz Club
Greenwich Village,40.72693288536128,-73.99991402945902,Miss Lily's & Melvin's Juice Box,40.727916,-74.001423,Caribbean Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Summers Juice & Coffee,40.72763983514445,-74.00031578572107,Café
Greenwich Village,40.72693288536128,-73.99991402945902,Rapha NYC,40.72596825325445,-74.00122621589483,Clothing Store
Greenwich Village,40.72693288536128,-73.99991402945902,Warby Parker,40.72539,-73.99914,Optical Shop
Greenwich Village,40.72693288536128,-73.99991402945902,Sacred Sounds Yoga,40.72863771916715,-74.00011526297406,Yoga Studio
Greenwich Village,40.72693288536128,-73.99991402945902,Raoul's Restaurant,40.726224144417756,-74.00209307670593,French Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Aesop,40.72570807675502,-74.0009377030785,Cosmetics Shop
Greenwich Village,40.72693288536128,-73.99991402945902,Sadelle's,40.726316492706346,-74.00035723351957,Bagel Shop
Greenwich Village,40.72693288536128,-73.99991402945902,Coco Pazzo Kitchen & Restaurant,40.726036487672694,-74.0015071234133,Italian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Raffetto's,40.728009684676294,-74.0019492857028,Gourmet Shop
Greenwich Village,40.72693288536128,-73.99991402945902,Tomoe Sushi,40.727743080016886,-74.0002670334584,Sushi Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,west~bourne,40.72693188943623,-74.0020217484272,Café
Greenwich Village,40.72693288536128,-73.99991402945902,Morrison Hotel Gallery,40.725160807330084,-73.99960620972783,Art Gallery
Greenwich Village,40.72693288536128,-73.99991402945902,Benefit Cosmetics,40.726182474587795,-74.00079488754272,Cosmetics Shop
Greenwich Village,40.72693288536128,-73.99991402945902,Brigadeiro Bakery,40.727525344443656,-74.00144894439605,Dessert Shop
Greenwich Village,40.72693288536128,-73.99991402945902,Lupa,40.72757667367626,-74.00009498834322,Italian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,ZZ's Clam Bar,40.72756434472505,-74.00040852253326,Seafood Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Cocotte,40.72581065161919,-74.00188620933145,French Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Serenity Salon,40.72621436594054,-74.00061591565361,Salon / Barbershop
Greenwich Village,40.72693288536128,-73.99991402945902,Polo Ralph Lauren,40.72519603270543,-73.9993999766865,Clothing Store
Greenwich Village,40.72693288536128,-73.99991402945902,Pepe Rosso To Go,40.727226,-74.001595,Italian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Paul Smith,40.7256558364479,-73.9986389553892,Clothing Store
Greenwich Village,40.72693288536128,-73.99991402945902,Pegu Club,40.726843090879434,-73.99966030678169,Cocktail Bar
Greenwich Village,40.72693288536128,-73.99991402945902,NARS Soho,40.72533226390741,-73.99991593823145,Cosmetics Shop
Greenwich Village,40.72693288536128,-73.99991402945902,Piccola Cucina Enoteca,40.7263971644023,-74.0021125319019,Italian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Song' e Napule Pizzeria,40.728044,-74.001814,Italian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,New York Pilates - West Village,40.72772466755815,-74.00118149917556,Pilates Studio
Greenwich Village,40.72693288536128,-73.99991402945902,The Dutch,40.726541531581425,-74.00225198929544,New American Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Morgenstern’s Finest Ice Cream,40.7270567382626,-73.99986366383841,Ice Cream Shop
Greenwich Village,40.72693288536128,-73.99991402945902,Birdbath Neighborhood Green Bakery,40.72596815291517,-74.00125390305723,Bakery
Greenwich Village,40.72693288536128,-73.99991402945902,Le Poisson Rouge,40.72849014927854,-73.99995206555748,Rock Club
Greenwich Village,40.72693288536128,-73.99991402945902,Google Hardware Store SoHo,40.72562121878066,-73.99893846645709,Electronics Store
Greenwich Village,40.72693288536128,-73.99991402945902,Carroll Place,40.728543776153494,-73.99983388039426,Italian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Untuckit,40.7256267,-74.0000705,Men's Store
Greenwich Village,40.72693288536128,-73.99991402945902,Omen a Zen,40.725990883825254,-74.00176323566751,Japanese Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Coach,40.725802081827254,-74.00083544284804,Accessories Store
Greenwich Village,40.72693288536128,-73.99991402945902,Arturo's Restaurant,40.727407,-74.000378,Italian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Birchbox,40.72546289897802,-74.00105995908477,Cosmetics Shop
Greenwich Village,40.72693288536128,-73.99991402945902,Junzi Kitchen (Greenwich Village),40.72876711130392,-74.00053543555785,Chinese Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,Angelika Film Center,40.7259001521722,-73.99762528661401,Indie Movie Theater
Greenwich Village,40.72693288536128,-73.99991402945902,Bite Beauty Lip Lab,40.72626368837742,-74.00187950317195,Cosmetics Shop
Greenwich Village,40.72693288536128,-73.99991402945902,Van Leeuwen Artisan Ice Cream,40.72641987596004,-73.9986908227065,Ice Cream Shop
East Village,40.727846777270244,-73.98222616506416,Kura,40.726802644699376,-73.98344407523645,Japanese Restaurant
East Village,40.727846777270244,-73.98222616506416,Good Beer NYC,40.727643,-73.983835,Beer Store
East Village,40.727846777270244,-73.98222616506416,Cafe Mogador,40.72727735358458,-73.98450529800188,Moroccan Restaurant
East Village,40.727846777270244,-73.98222616506416,Tompkins Square Park Dog Run,40.726538217082236,-73.98129681824855,Dog Run
East Village,40.727846777270244,-73.98222616506416,Boris & Horton,40.72914168615455,-73.98133283861844,Pet Café
East Village,40.727846777270244,-73.98222616506416,Three Seat Espresso,40.727048,-73.982926,Coffee Shop
East Village,40.727846777270244,-73.98222616506416,Westville East,40.7284276229589,-73.98189363635092,American Restaurant
East Village,40.727846777270244,-73.98222616506416,Tompkins Square Bagels,40.72817262667757,-73.98205369975292,Bagel Shop
East Village,40.727846777270244,-73.98222616506416,Thursday Kitchen,40.727660587863404,-73.98376058578447,Korean Restaurant
East Village,40.727846777270244,-73.98222616506416,Gomi,40.72894122087942,-73.98145510260615,Wine Bar
East Village,40.727846777270244,-73.98222616506416,Crif Dogs,40.727019990853925,-73.98382440512454,Hot Dog Joint
East Village,40.727846777270244,-73.98222616506416,Baker's Pizza,40.729359365887,-73.9811407089682,Pizza Place
East Village,40.727846777270244,-73.98222616506416,smor,40.729295443951536,-73.9815205335617,Scandinavian Restaurant
East Village,40.727846777270244,-73.98222616506416,Tompkins Square Park,40.72661158206784,-73.98239745363456,Park
East Village,40.727846777270244,-73.98222616506416,Mikey Likes It Ice Cream,40.729283,-73.981228,Ice Cream Shop
East Village,40.727846777270244,-73.98222616506416,convive,40.72918785579085,-73.98125624082842,Wine Shop
East Village,40.727846777270244,-73.98222616506416,Proletariat,40.727308189459706,-73.98457230106891,Bar
East Village,40.727846777270244,-73.98222616506416,Joe & Pat's Pizzeria and Restaurant,40.72891620190647,-73.98405621371711,Pizza Place
East Village,40.727846777270244,-73.98222616506416,Ninth Street Espresso,40.72707176407598,-73.98010700941086,Coffee Shop
East Village,40.727846777270244,-73.98222616506416,Harry & Ida's Meat and Supply Co.,40.728944811568205,-73.9814510606405,Deli / Bodega
East Village,40.727846777270244,-73.98222616506416,Raclette,40.728835877525746,-73.98077759895865,Swiss Restaurant
East Village,40.727846777270244,-73.98222616506416,Confectionery!,40.727384403659435,-73.98290563028586,Dessert Shop
East Village,40.727846777270244,-73.98222616506416,Enchantments,40.72768990194542,-73.98367391233779,Hobby Shop
East Village,40.727846777270244,-73.98222616506416,PDT (Please Don't Tell),40.72707323918538,-73.98383234516828,Speakeasy
East Village,40.727846777270244,-73.98222616506416,TabeTomo,40.72688545881415,-73.98292005947884,Ramen Restaurant
East Village,40.727846777270244,-73.98222616506416,Wineshop,40.72741350894434,-73.98299715320235,Wine Shop
East Village,40.727846777270244,-73.98222616506416,Ferns,40.72889978279074,-73.9843492046894,Bar
East Village,40.727846777270244,-73.98222616506416,Superiority Burger,40.72754947104763,-73.9832897923765,Vegetarian / Vegan Restaurant
East Village,40.727846777270244,-73.98222616506416,Ray's Candy Store,40.72617235930061,-73.98341894976275,Dessert Shop
East Village,40.727846777270244,-73.98222616506416,Hanoi House,40.7269053677238,-73.98360309256832,Vietnamese Restaurant
East Village,40.727846777270244,-73.98222616506416,Chinese Graffiti,40.728282,-73.981952,Chinese Restaurant
East Village,40.727846777270244,-73.98222616506416,Pink Olive,40.7274574687128,-73.98306512642401,Gift Shop
East Village,40.727846777270244,-73.98222616506416,Barnyard,40.72721201664751,-73.97974491119385,Cheese Shop
East Village,40.727846777270244,-73.98222616506416,Xe Máy Sandwich Shop,40.727435002070386,-73.98483464336338,Vietnamese Restaurant
East Village,40.727846777270244,-73.98222616506416,Whitmans,40.7279733967652,-73.98429759357843,Burger Joint
East Village,40.727846777270244,-73.98222616506416,Au Za'atar,40.72909163920429,-73.98136338978036,Middle Eastern Restaurant
East Village,40.727846777270244,-73.98222616506416,Miss Lily's 7A,40.72605803974587,-73.98368581540872,Caribbean Restaurant
East Village,40.727846777270244,-73.98222616506416,Russian & Turkish Baths,40.72835297403382,-73.98350442381329,Spa
East Village,40.727846777270244,-73.98222616506416,Zadie's Oyster Room,40.729749703995836,-73.9828495861202,Seafood Restaurant
East Village,40.727846777270244,-73.98222616506416,Maiden Lane,40.72689482520629,-73.98000873055616,Bar
East Village,40.727846777270244,-73.98222616506416,Juice Vitality,40.729714154152404,-73.98365020751953,Juice Bar
East Village,40.727846777270244,-73.98222616506416,Ruffian Wine Bar & Chef's Table,40.7263230093044,-73.98413564578144,Wine Bar
East Village,40.727846777270244,-73.98222616506416,Avant Garden,40.72616113541542,-73.98386607655708,Vegetarian / Vegan Restaurant
East Village,40.727846777270244,-73.98222616506416,Momofuku Noodle Bar,40.72913330681598,-73.98426514558433,Ramen Restaurant
East Village,40.727846777270244,-73.98222616506416,Selene Alterations & Custom Design,40.728182307853025,-73.98306512385575,Tailor Shop
East Village,40.727846777270244,-73.98222616506416,Empellón Al Pastor,40.7267105,-73.9834619,Mexican Restaurant
East Village,40.727846777270244,-73.98222616506416,El Camion Cantina,40.72914507368678,-73.98125906835013,Mexican Restaurant
East Village,40.727846777270244,-73.98222616506416,Pylos,40.7261887186205,-73.9839939152354,Greek Restaurant
East Village,40.727846777270244,-73.98222616506416,Obscura Antiques and Oddities,40.72956000922725,-73.98103636537121,Antique Shop
East Village,40.727846777270244,-73.98222616506416,Ten Degrees,40.726836397526206,-73.98346835132236,Wine Bar
Tribeca,40.721521967443216,-74.01068328559087,Pier 26 - Hudson River Park,40.72094711352765,-74.0129479765892,Park
