Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Central Harlem,40.81597606742414,-73.94321112603905,Cafe 22,40.81561513806499,-73.94348154902255,Southern / Soul Food Restaurant
Central Harlem,40.81597606742414,-73.94321112603905,Tuscan Kitchen,40.815936,-73.944047,Italian Restaurant
East Harlem,40.79224946663033,-73.94418223148524,East Harlem Bottling Co.,40.793024298345586,-73.94572705216947,Beer Bar
East Harlem,40.79224946663033,-73.94418223148524,Petland Discounts,40.792596437184564,-73.94431293010712,Pet Store
East Harlem,40.79224946663033,-73.94418223148524,Duane Reade,40.79122776807042,-73.94452750682831,Pharmacy
East Harlem,40.79224946663033,-73.94418223148524,Pioneers' Gate,40.792023410946506,-73.9455877465435,Park
East Harlem,40.79224946663033,-73.94418223148524,El Chevere Cuchifritos,40.79399379623322,-73.9429713835459,Latin American Restaurant
East Harlem,40.79224946663033,-73.94418223148524,Goliath RF,40.791118987254116,-73.94553236075512,Clothing Store
East Harlem,40.79224946663033,-73.94418223148524,Dunkin',40.79289946208177,-73.94403730751554,Donut Shop
East Harlem,40.79224946663033,-73.94418223148524,El Caribeno,40.79155043218609,-73.94672307784491,Spanish Restaurant
East Harlem,40.79224946663033,-73.94418223148524,T-Mobile,40.79129,-73.945238,Mobile Phone Shop
East Harlem,40.79224946663033,-73.94418223148524,Graffiti Hall Of Fame,40.79201846446024,-73.94559553652047,Street Art
East Harlem,40.79224946663033,-73.94418223148524,La Fonda,40.79179662506969,-73.94510877894834,Latin American Restaurant
East Harlem,40.79224946663033,-73.94418223148524,Chase Bank,40.79102135849797,-73.94250981509686,Bank
East Harlem,40.79224946663033,-73.94418223148524,Chase Bank,40.791845,-73.944777,Bank
East Harlem,40.79224946663033,-73.94418223148524,Domino's Pizza,40.79375389498021,-73.94278675317764,Pizza Place
East Harlem,40.79224946663033,-73.94418223148524,Blimpie,40.791893,-73.944667,Sandwich Place
East Harlem,40.79224946663033,-73.94418223148524,Little Caesars Pizza,40.792015725241654,-73.94410231077038,Pizza Place
East Harlem,40.79224946663033,-73.94418223148524,Fine Fare,40.79063743487442,-73.94509613994434,Supermarket
East Harlem,40.79224946663033,-73.94418223148524,Sapito's,40.79151454902635,-73.94542873677614,Latin American Restaurant
East Harlem,40.79224946663033,-73.94418223148524,Popeyes Louisiana Kitchen,40.79124289836444,-73.94512424606613,Fried Chicken Joint
East Harlem,40.79224946663033,-73.94418223148524,Foot Locker,40.79106531289007,-73.9447246491909,Shoe Store
East Harlem,40.79224946663033,-73.94418223148524,Tapout Fitness,40.79102109478797,-73.94311942056069,Gym / Fitness Center
East Harlem,40.79224946663033,-73.94418223148524,KFC,40.791557766948884,-73.9450382435686,Fried Chicken Joint
East Harlem,40.79224946663033,-73.94418223148524,Bally's Total Fitness,40.7909801092395,-73.9431564769077,Gym
East Harlem,40.79224946663033,-73.94418223148524,Triple A Restaurant,40.79100516638538,-73.94313252302432,Diner
East Harlem,40.79224946663033,-73.94418223148524,Make & Bake Pizza,40.79338531525452,-73.943376176445,Pizza Place
East Harlem,40.79224946663033,-73.94418223148524,My Cousin Pizza,40.79186662158069,-73.94514667689515,Pizza Place
Upper East Side,40.775638573301805,-73.96050763135,Sant Ambroeus Madison Ave,40.77532770471081,-73.96281878358091,Italian Restaurant
Upper East Side,40.775638573301805,-73.96050763135,Candle 79,40.77489590495344,-73.95869406405126,Vegetarian / Vegan Restaurant
Upper East Side,40.775638573301805,-73.96050763135,Lady M Cake Boutique,40.7756192,-73.9621861,Bakery
Upper East Side,40.775638573301805,-73.96050763135,Lilly Pulitzer,40.77596351430399,-73.96231984245478,Boutique
Upper East Side,40.775638573301805,-73.96050763135,Dos Toros Taqueria,40.77395007083009,-73.95966838277417,Burrito Place
Upper East Side,40.775638573301805,-73.96050763135,La Maison du Chocolat,40.77591521422772,-73.9624063444911,Chocolate Shop
Upper East Side,40.775638573301805,-73.96050763135,Acquavella Galleries,40.776523513800576,-73.96251089203399,Art Gallery
Upper East Side,40.775638573301805,-73.96050763135,Revitta Cosmetic Clinic,40.7752787,-73.9604176,Doctor's Office
Upper East Side,40.775638573301805,-73.96050763135,Perk Kafe,40.7736965618393,-73.96086215972906,Café
Upper East Side,40.775638573301805,-73.96050763135,The Mark Hotel,40.775201442916995,-73.96335120620346,Hotel
Upper East Side,40.775638573301805,-73.96050763135,LeSportsac,40.77733092213143,-73.96116347471545,Miscellaneous Shop
Upper East Side,40.775638573301805,-73.96050763135,Aesop,40.777435811091586,-73.961322089071,Cosmetics Shop
Upper East Side,40.775638573301805,-73.96050763135,Handcraft Coffee,40.77353518266607,-73.95967048748328,Coffee Shop
Upper East Side,40.775638573301805,-73.96050763135,Pastrami Queen,40.77439261715825,-73.95935127449525,Sandwich Place
Upper East Side,40.775638573301805,-73.96050763135,The Mark Restaurant by Jean-Georges,40.77521873043948,-73.96338138800205,American Restaurant
Upper East Side,40.775638573301805,-73.96050763135,Butterfield Market,40.774065863225466,-73.95959516915148,Grocery Store
Upper East Side,40.775638573301805,-73.96050763135,Barbour,40.77679459180526,-73.96179072153683,Boutique
Upper East Side,40.775638573301805,-73.96050763135,Burger One,40.775229816916685,-73.9586854420627,Burger Joint
Upper East Side,40.775638573301805,-73.96050763135,Butterfield Market Express,40.77372331591986,-73.95984070357959,Snack Place
Upper East Side,40.775638573301805,-73.96050763135,Vera Wang,40.77493888955443,-73.96307970697322,Bridal Shop
Upper East Side,40.775638573301805,-73.96050763135,Farinella Bakery,40.77463039155472,-73.95914264384398,Pizza Place
Upper East Side,40.775638573301805,-73.96050763135,EAT Gifts,40.777224757792965,-73.96143780322815,Gift Shop
Upper East Side,40.775638573301805,-73.96050763135,J.Crew Men's Shop,40.77655646274626,-73.96218717098236,Clothing Store
Upper East Side,40.775638573301805,-73.96050763135,Juice Press,40.773683284097665,-73.95979256720332,Juice Bar
Upper East Side,40.775638573301805,-73.96050763135,JOE & THE JUICE,40.775665276454674,-73.9584729786187,Juice Bar
Upper East Side,40.775638573301805,-73.96050763135,Bottle & Soul,40.77651844515788,-73.95777813061173,Wine Shop
Upper East Side,40.775638573301805,-73.96050763135,Canine Styles Uptown,40.776436007847764,-73.95784535789318,Pet Store
Yorkville,40.775929849884875,-73.94711784471826,Bagel Bob's on York,40.776459,-73.9469717,Bagel Shop
Yorkville,40.775929849884875,-73.94711784471826,Park East Wines & Spirits,40.7767153521551,-73.94666330721658,Liquor Store
Yorkville,40.775929849884875,-73.94711784471826,Mansion Restaurant,40.7759621,-73.9467767,Diner
Yorkville,40.775929849884875,-73.94711784471826,Yorkshire Wines & Spirits,40.776319048488354,-73.94978617862375,Wine Shop
Yorkville,40.775929849884875,-73.94711784471826,Peng's Noodle Folk,40.77725764842952,-73.94911007213871,Asian Restaurant
Yorkville,40.775929849884875,-73.94711784471826,EVF Performance,40.77562494620712,-73.94740183923969,Gym
Yorkville,40.775929849884875,-73.94711784471826,Le Grand Triage: Wine & Whiskey,40.777198346497926,-73.94916678009996,Wine Shop
Yorkville,40.775929849884875,-73.94711784471826,Alex's MVP Comics & Cards,40.77443367716464,-73.94828572573921,Hobby Shop
Yorkville,40.775929849884875,-73.94711784471826,York Farm Corp,40.77706752523725,-73.9464373968435,Deli / Bodega
Yorkville,40.775929849884875,-73.94711784471826,Regenerate Fitness,40.77554876714521,-73.94745085692637,Gym / Fitness Center
Yorkville,40.775929849884875,-73.94711784471826,Yorkafe,40.77385309632133,-73.94825970204658,Coffee Shop
Yorkville,40.775929849884875,-73.94711784471826,Black Star Bakery & Cafe,40.774858,-73.948052,Café
Yorkville,40.775929849884875,-73.94711784471826,Ottomanelli Cafe,40.7757118733039,-73.94729959629754,Café
Yorkville,40.775929849884875,-73.94711784471826,U Don't Know Nothing Produce (Beyoglu),40.7747694,-73.948175,Gourmet Shop
Yorkville,40.775929849884875,-73.94711784471826,Sushi Suki,40.774487478793816,-73.94821073470443,Sushi Restaurant
Yorkville,40.775929849884875,-73.94711784471826,Charley Mom,40.77415432548356,-73.9484857648048,Chinese Restaurant
Yorkville,40.775929849884875,-73.94711784471826,Chase Bank,40.776301,-73.947191,Bank
Yorkville,40.775929849884875,-73.94711784471826,Conmigo,40.777759891371495,-73.94876442340068,Mexican Restaurant
Yorkville,40.775929849884875,-73.94711784471826,Duane Reade,40.77640615851943,-73.94701391458511,Pharmacy
Yorkville,40.775929849884875,-73.94711784471826,Arturo's,40.77532146301959,-73.94766206824356,Italian Restaurant
Yorkville,40.775929849884875,-73.94711784471826,Bailey's Corner Pub,40.77527595325488,-73.94771022379845,Bar
Yorkville,40.775929849884875,-73.94711784471826,Ko Sushi,40.77536316997538,-73.9475586416683,Sushi Restaurant
Yorkville,40.775929849884875,-73.94711784471826,Arturo's Pizza,40.77526,-73.9473845,Pizza Place
Lenox Hill,40.76811265828733,-73.9588596881376,Whiskey & Wine Off 69,40.76727170418045,-73.95954398347956,Liquor Store
Lenox Hill,40.76811265828733,-73.9588596881376,sweetgreen,40.76712827653142,-73.95684622228146,Salad Place
Lenox Hill,40.76811265828733,-73.9588596881376,Up Thai,40.76989759006919,-73.9575976933572,Thai Restaurant
Lenox Hill,40.76811265828733,-73.9588596881376,La Esquina,40.76945123405223,-73.95778164213363,Taco Place
Lenox Hill,40.76811265828733,-73.9588596881376,Cigar Inn,40.76877634685164,-73.95622190002375,Smoke Shop
Lenox Hill,40.76811265828733,-73.9588596881376,Refine Method,40.76731526713521,-73.9568866274976,Gym
Lenox Hill,40.76811265828733,-73.9588596881376,Anthropologie,40.76929584181941,-73.96108483574552,Women's Store
Lenox Hill,40.76811265828733,-73.9588596881376,Donna Margherita,40.766452,-73.959905,Pizza Place
Lenox Hill,40.76811265828733,-73.9588596881376,Marymount Manhattan College,40.769232464055726,-73.95965795209456,College Academic Building
Lenox Hill,40.76811265828733,-73.9588596881376,Jean Claude II,40.767935,-73.959209,French Restaurant
Lenox Hill,40.76811265828733,-73.9588596881376,Tacos y Quesadillas,40.76681973155954,-73.96004211113997,Food Truck
Lenox Hill,40.76811265828733,-73.9588596881376,Bohemian Spirit Restaurant,40.7691142,-73.9565393,Czech Restaurant
Lenox Hill,40.76811265828733,-73.9588596881376,Afghan Kebab House II,40.76802139999999,-73.95915719999999,Afghan Restaurant
Lenox Hill,40.76811265828733,-73.9588596881376,A Matter of Health,40.76802836725529,-73.95593309596553,Health Food Store
Lenox Hill,40.76811265828733,-73.9588596881376,Grace's Marketplace,40.76644352861987,-73.96025559386517,Gourmet Shop
Lenox Hill,40.76811265828733,-73.9588596881376,Persepolis,40.76977157453949,-73.95761617804439,Middle Eastern Restaurant
Lenox Hill,40.76811265828733,-73.9588596881376,5 Napkin Burger,40.767448,-73.9596012,Burger Joint
Lenox Hill,40.76811265828733,-73.9588596881376,Millesima,40.76843972953615,-73.95866210214402,Wine Shop
Lenox Hill,40.76811265828733,-73.9588596881376,Lenox Hill Neighborhood House,40.76691995725102,-73.95791072407403,Non-Profit
Lenox Hill,40.76811265828733,-73.9588596881376,Lovella Salon,40.7662582,-73.9599509,Salon / Barbershop
Lenox Hill,40.76811265828733,-73.9588596881376,Bohemian National Hall,40.76900288892712,-73.95666596661471,Art Gallery
Lenox Hill,40.76811265828733,-73.9588596881376,Shanghai,40.768386482733455,-73.95866887202992,Chinese Restaurant
Lenox Hill,40.76811265828733,-73.9588596881376,CYC Fitness,40.768987784829804,-73.9607971294755,Cycle Studio
Lenox Hill,40.76811265828733,-73.9588596881376,State News,40.76949902453885,-73.96080790241002,Toy / Game Store
Lenox Hill,40.76811265828733,-73.9588596881376,Vivi Bubble Tea,40.76738020982902,-73.9594476565655,Bubble Tea Shop
Lenox Hill,40.76811265828733,-73.9588596881376,The Coffee Inn,40.766767,-73.956515,Coffee Shop
Lenox Hill,40.76811265828733,-73.9588596881376,Gotham Coffee House,40.766417653227954,-73.96021931346488,Coffee Shop
Lenox Hill,40.76811265828733,-73.9588596881376,Oita Sushi,40.7672449319602,-73.95953839884838,Sushi Restaurant
Lenox Hill,40.76811265828733,-73.9588596881376,Dueto Salon,40.7666017,-73.960407,Salon / Barbershop
Lenox Hill,40.76811265828733,-73.9588596881376,BHLDN,40.769301928228664,-73.96109133471174,Bridal Shop
Lenox Hill,40.76811265828733,-73.9588596881376,The Vitamin Shoppe,40.768061,-73.961507,Supplement Shop
Lenox Hill,40.76811265828733,-73.9588596881376,Men's Wearhouse,40.76856,-73.96126,Men's Store
Lenox Hill,40.76811265828733,-73.9588596881376,Pottery Barn Kids,40.76675738104974,-73.95994411157284,Furniture / Home Store
Lenox Hill,40.76811265828733,-73.9588596881376,Otte Third Avenue,40.7694195984168,-73.96095271926407,Boutique
Lenox Hill,40.76811265828733,-73.9588596881376,Verizon,40.76790519299618,-73.96169885071686,Mobile Phone Shop
Roosevelt Island,40.76215960576283,-73.94916769227953,NISI,40.76191465854082,-73.94996590025112,Greek Restaurant
Roosevelt Island,40.76215960576283,-73.94916769227953,Island Wine & Spirits,40.76304128218598,-73.94883763714618,Liquor Store
Roosevelt Island,40.76215960576283,-73.94916769227953,SUBWAY,40.76101929863917,-73.95083627513486,Sandwich Place
Roosevelt Island,40.76215960576283,-73.94916769227953,PS 217,40.76392285280312,-73.94794596391924,School
Roosevelt Island,40.76215960576283,-73.94916769227953,Wholesome Factory,40.76153151578956,-73.95026120934979,Deli / Bodega
Roosevelt Island,40.76215960576283,-73.94916769227953,Roosevelt Island Beauty Salon,40.76155967842231,-73.95040469538931,Cosmetics Shop
Roosevelt Island,40.76215960576283,-73.94916769227953,Island Shakespeare,40.760975823765826,-73.94977927207947,Indie Theater
Roosevelt Island,40.76215960576283,-73.94916769227953,Capobianco Field,40.76268653483504,-73.9480587060166,Baseball Field
Roosevelt Island,40.76215960576283,-73.94916769227953,MTA Bus Company - Q102 @ Main Street and School (676 Main Street),40.764095,-73.9477,Bus Stop
Upper West Side,40.787657998534854,-73.97705923630603,Jacob's Pickles,40.78665323745776,-73.9756219616424,Southern / Soul Food Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,AMC Loews 84th Street 6,40.78677027405666,-73.97760838294472,Movie Theater
Upper West Side,40.787657998534854,-73.97705923630603,Maison Pickle,40.786989737086394,-73.97778714345775,American Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,Han Dynasty,40.78761996790675,-73.97635945297974,Chinese Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,Celeste,40.786688640728016,-73.97573727885354,Italian Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,Barney Greengrass,40.788007875375264,-73.97479388324341,Bagel Shop
Upper West Side,40.787657998534854,-73.97705923630603,Eléa,40.78753120889783,-73.97668142481366,Greek Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,Juice Generation,40.78820908282597,-73.97699430584908,Juice Bar
Upper West Side,40.787657998534854,-73.97705923630603,Barnes & Noble,40.78601096689513,-73.97851941352215,Bookstore
Upper West Side,40.787657998534854,-73.97705923630603,Magpie,40.78613095896775,-73.97623427388159,Gift Shop
Upper West Side,40.787657998534854,-73.97705923630603,Flor de Mayo,40.785966049770074,-73.9763123251348,Peruvian Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,e's BAR,40.786789787793204,-73.97565381430984,Bar
Upper West Side,40.787657998534854,-73.97705923630603,Kirsh Bakery and Kitchen,40.78818503032675,-73.9746944476325,Bakery
Upper West Side,40.787657998534854,-73.97705923630603,George Keeley NYC,40.78599,-73.976172,Pub
Upper West Side,40.787657998534854,-73.97705923630603,Cafe Lalo,40.78593750237866,-73.97688329379154,Café
Upper West Side,40.787657998534854,-73.97705923630603,J.G. Melon,40.785835871799414,-73.97646085991214,Burger Joint
Upper West Side,40.787657998534854,-73.97705923630603,West Side Kids,40.786470022688356,-73.97596024766544,Toy / Game Store
Upper West Side,40.787657998534854,-73.97705923630603,Ricky's NYC,40.7891611524505,-73.97586617398598,Cosmetics Shop
Upper West Side,40.787657998534854,-73.97705923630603,Edgar Allen Poe St.,40.78687299026872,-73.9785583023117,Trail
Upper West Side,40.787657998534854,-73.97705923630603,Bluemercury,40.78662991105944,-73.97789814057131,Cosmetics Shop
Upper West Side,40.787657998534854,-73.97705923630603,Fred's Restaurant,40.785657789223166,-73.97653947514475,American Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,Fauna,40.78929101672189,-73.97641994960158,Pet Store
Upper West Side,40.787657998534854,-73.97705923630603,Cindy's Nail Salon,40.78614598425024,-73.97611363790173,Nail Salon
Upper West Side,40.787657998534854,-73.97705923630603,Baked By Melissa,40.78715813493247,-73.97741292207805,Cupcake Shop
Upper West Side,40.787657998534854,-73.97705923630603,Alachi Masala,40.7861109936332,-73.97626996233741,Indian Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,Club Monaco,40.78885720058637,-73.97587461971753,Clothing Store
